id,title,type,state,created,first_update,closed,time_to_update,time_to_close,url
8166,b'onnxruntime gpu performance 5x worse than pytorch gpu performance ',Software,closed,2021-06-27T14:55:29Z,2021-06-28 05:50:12+00:00,2021-07-16T16:44:17Z,0,19,https://api.github.com/repos/microsoft/onnxruntime/issues/8166
8167,b'[Windows+Java+Onnxruntime] GPU Util is low and inferrencing speed is slow',Software,closed,2021-06-27T15:40:35Z,2021-06-28 17:04:40+00:00,2021-06-30T01:30:52Z,1,2,https://api.github.com/repos/microsoft/onnxruntime/issues/8167
8169,b'Quantized model does not support dynamic axes',Software,open,2021-06-27T18:57:12Z,2021-06-28 16:51:33+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8169
8170,b'Inference result different between cpu and gpu onnxruntime',Software,closed,2021-06-28T03:44:43Z,2021-06-28 17:21:07+00:00,2021-07-08T02:27:52Z,0,9,https://api.github.com/repos/microsoft/onnxruntime/issues/8170
8171,b'Onnx runtime gpu usage',Software,closed,2021-06-28T07:34:21Z,2021-06-28 16:45:38+00:00,2021-07-15T18:59:21Z,0,17,https://api.github.com/repos/microsoft/onnxruntime/issues/8171
8173,b'Does ONNX Runtime and its execution providers support FP16 inference?',Software,open,2021-06-28T12:00:31Z,2021-06-28 16:50:17+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8173
8174,b'Windows mmhmm customize slide dialog does not handle a PNG slide with alpha correctly',Software,closed,2021-06-28T14:47:42Z,2021-06-28 15:35:54+00:00,2021-06-28T15:35:54Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8174
8176,b'Prebuild binary for Linux arm64',Software,open,2021-06-28T17:53:52Z,2021-06-28 21:39:57+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8176
8177,b'1.8.0 failed to load cuda shared library',Software,closed,2021-06-28T20:39:51Z,2021-06-28 23:40:54+00:00,2021-06-29T08:59:17Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8177
8188,b'gpt2 greedy search or beam search (auto-regressive decoding) into one onnx graph?',Software,closed,2021-06-29T08:30:23Z,2021-06-29 08:32:25+00:00,2021-07-30T17:47:31Z,0,31,https://api.github.com/repos/microsoft/onnxruntime/issues/8188
8189,b'Does DML need a shrinkage ?',Software,open,2021-06-29T09:39:21Z,2021-06-29 17:59:46+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8189
8190,"b'Linker error ""ld: \'libonnxruntime_mlas.a(QgemmU8X8KernelNeon.S.o)\' does not contain bitcode."" with onnxruntime_ENABLE_BITCODE=ON'",Software,closed,2021-06-29T10:08:35Z,2021-06-29 18:00:46+00:00,2021-06-30T03:06:23Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8190
8193,b'CPU cores and threads control',Software,open,2021-06-29T16:01:46Z,2021-06-29 18:01:20+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8193
8194,"b'When I batched the data using the onnx model exported from the Yolov3_spp model, an error occurred'",Software,open,2021-06-29T17:22:46Z,2021-06-29 18:02:30+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8194
8237,b'Submit app to app store failed',Software,closed,2021-06-30T05:56:08Z,2021-06-30 06:54:35+00:00,2021-07-28T02:04:56Z,0,27,https://api.github.com/repos/microsoft/onnxruntime/issues/8237
8244,b'How to inference on multi-gpus',Software,open,2021-06-30T09:18:48Z,2021-06-30 17:04:32+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8244
8245,b'Memory leaks observed for DNNL EP',Software,open,2021-06-30T12:08:46Z,2021-06-30 17:03:08+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8245
8265,b'Reflect padding output seems incorrect when padding size larger than input dimension',Software,open,2021-07-01T03:10:57Z,2021-07-01 20:37:00+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8265
8266,b'Crashed when running iOS app',Software,closed,2021-07-01T03:25:10Z,2021-07-01 04:11:54+00:00,2021-07-02T05:55:44Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/8266
8268,b'Linux CUDA performance with the C++ API',Software,closed,2021-07-01T05:56:21Z,2021-07-01 17:08:20+00:00,2021-07-09T01:17:50Z,0,7,https://api.github.com/repos/microsoft/onnxruntime/issues/8268
8283,b'ai.onnxruntime.OrtException: Error code - ORT_FAIL - message: OrtSessionOptionsAppendExecutionProvider_Cuda: Failed to load shared library',Software,open,2021-07-02T09:13:31Z,2021-07-02 17:37:46+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8283
8285,b'Raspberry Pi 4 Myriad VPU support ',Software,open,2021-07-02T12:29:23Z,2021-07-02 17:37:15+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8285
8287,b'GPU memory consumption drastically increased in onnxruntime-gpu==1.8.0',Software,closed,2021-07-02T17:20:08Z,2021-07-02 17:36:30+00:00,2021-07-08T19:09:16Z,0,6,https://api.github.com/repos/microsoft/onnxruntime/issues/8287
8295,b'Is it possible to run with vulkan? ',Software,open,2021-07-03T10:06:53Z,2021-07-06 19:06:49+00:00,,3,,https://api.github.com/repos/microsoft/onnxruntime/issues/8295
8296,b'Can anyone give me an example of OrtIoBinding ?',Software,closed,2021-07-03T11:39:04Z,2021-07-06 19:07:09+00:00,2021-07-08T18:22:54Z,3,5,https://api.github.com/repos/microsoft/onnxruntime/issues/8296
8297,b'Please add bucketize op',Software,open,2021-07-05T03:30:12Z,2021-07-06 19:07:44+00:00,,1,,https://api.github.com/repos/microsoft/onnxruntime/issues/8297
8298,b'onnxruntime_test_all (SEGFAULT) when building onnxruntime-gpu-tensorrt from source',Software,closed,2021-07-05T04:06:39Z,2021-07-06 19:05:08+00:00,2021-07-07T10:32:57Z,1,2,https://api.github.com/repos/microsoft/onnxruntime/issues/8298
915,b'[Feature] Exporter to CleanUnusedInitializers or documentation on how to clean manually after export',Software,closed,2019-04-26T01:52:30Z,2019-04-26 01:53:43+00:00,2019-05-15T23:50:20Z,0,19,https://api.github.com/repos/microsoft/onnxruntime/issues/915
919,b'Build an execution provider for Android based on NNAPI - integrating DNNLibrary into ONNX Runtime',Software,closed,2019-04-26T09:15:02Z,2019-04-26 09:15:02+00:00,2020-03-10T23:12:07Z,0,319,https://api.github.com/repos/microsoft/onnxruntime/issues/919
927,b'Split operator is not working for String type input',Software,closed,2019-04-27T00:28:35Z,2019-05-07 22:33:00+00:00,2019-05-13T18:21:56Z,10,16,https://api.github.com/repos/microsoft/onnxruntime/issues/927
929,b'Release tag in master',Software,closed,2019-04-27T03:16:39Z,2019-04-27 19:03:24+00:00,2019-05-08T23:37:13Z,0,11,https://api.github.com/repos/microsoft/onnxruntime/issues/929
931,b'help add this repo to vcpkg',Software,closed,2019-04-27T22:51:15Z,2019-04-28 06:46:07+00:00,2020-07-18T10:47:32Z,0,447,https://api.github.com/repos/microsoft/onnxruntime/issues/931
948,"b'""Float16"" data type are not support in C# (Which mean it will impact to use the FP16 model in Onnxruntime)'",Software,closed,2019-04-30T22:03:07Z,2019-05-01 18:49:09+00:00,2020-12-04T20:06:25Z,0,583,https://api.github.com/repos/microsoft/onnxruntime/issues/948
956,b'Docker files are just wrong',Software,closed,2019-05-02T10:18:52Z,2019-05-03 20:52:39+00:00,2019-05-08T17:40:22Z,1,6,https://api.github.com/repos/microsoft/onnxruntime/issues/956
957,b'Tokenizer fails if separators include special characters for regular expression',Software,closed,2019-05-02T14:43:53Z,2019-05-02 23:49:57+00:00,2019-06-21T19:50:17Z,0,50,https://api.github.com/repos/microsoft/onnxruntime/issues/957
965,b'Support for 3D ConvTranspose ',Software,closed,2019-05-03T13:39:15Z,2019-05-03 22:37:32+00:00,2020-07-14T02:10:24Z,0,437,https://api.github.com/repos/microsoft/onnxruntime/issues/965
967,b' [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for the node BatchNormalization(6)',Software,closed,2019-05-03T18:28:57Z,2019-05-03 18:50:00+00:00,2019-05-03T19:14:14Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/967
975,b'Does Official Build for C Work with CUDA 10?',Software,closed,2019-05-06T18:54:01Z,2019-05-06 20:24:02+00:00,2019-05-06T20:24:02Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/975
979,"b""Session::Run() function doesn't support multiple outputs""",Software,closed,2019-05-07T08:19:22Z,2019-05-07 17:01:46+00:00,2019-05-14T17:59:34Z,0,7,https://api.github.com/repos/microsoft/onnxruntime/issues/979
980,"b""kernel32.LoadLibrary():'cublas64_91.dll' not found""",Software,closed,2019-05-07T13:34:43Z,2019-05-07 16:59:14+00:00,2019-05-24T21:41:55Z,0,17,https://api.github.com/repos/microsoft/onnxruntime/issues/980
993,b'GPU builds with Azure Pipelines?',Software,closed,2019-05-08T22:32:37Z,2019-05-08 22:56:06+00:00,2019-05-08T22:56:06Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/993
995,b'Bus Error on sess.run',Software,closed,2019-05-08T23:09:56Z,2019-05-08 23:14:32+00:00,2019-05-11T15:57:26Z,0,2,https://api.github.com/repos/microsoft/onnxruntime/issues/995
999,b'Question on DeepCPU',Software,closed,2019-05-09T10:09:46Z,2019-05-09 18:51:00+00:00,2019-05-16T03:24:14Z,0,6,https://api.github.com/repos/microsoft/onnxruntime/issues/999
1001,b'Need CentOS support',Software,closed,2019-05-09T14:57:22Z,2019-05-09 18:50:39+00:00,2019-10-08T21:10:25Z,0,152,https://api.github.com/repos/microsoft/onnxruntime/issues/1001
1004,b'Running inference on a batch of tensors using the C API',Software,closed,2019-05-09T20:37:08Z,2019-05-10 17:21:59+00:00,2019-05-15T03:20:41Z,0,5,https://api.github.com/repos/microsoft/onnxruntime/issues/1004
1007,"b'TreeEnsembleClassifier: base_value not tested, fails for binary classification'",Software,closed,2019-05-10T17:27:54Z,2019-05-14 16:44:44+00:00,2019-09-13T12:30:36Z,3,125,https://api.github.com/repos/microsoft/onnxruntime/issues/1007
8313,"b'Eigen::ThreadPoolInterface*, const onnxruntime::ThreadOptions&) pthread_setaffinity_np failed'",Software,open,2021-07-07T05:57:29Z,2021-07-07 18:15:55+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8313
8314,b'Failed to perform symbolic shape inference on GPT2 Model Variants',Software,closed,2021-07-07T06:45:24Z,2021-07-07 18:16:41+00:00,2021-07-08T05:06:01Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8314
8315,b'Awful performance with LASER model when using TensorRT provider',Software,open,2021-07-07T08:27:45Z,2021-07-07 18:17:34+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8315
8316,b'Inference Speed is slow on GPU',Software,open,2021-07-07T09:03:56Z,2021-07-07 18:18:24+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8316
8317,b'DML not running on discrete GPU',Software,open,2021-07-07T09:29:07Z,2021-07-07 18:19:32+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8317
8319,b'Can onnxruntime use memory mapped file to minimize RAM use for loading ort model?',Software,open,2021-07-07T14:15:26Z,2021-07-07 16:45:55+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8319
8325,b'Error when loading onnxruntime_providers_tensorrt.dll',Software,closed,2021-07-08T00:20:25Z,2021-07-08 05:02:13+00:00,2021-07-08T05:02:13Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8325
8327,b'Errors when loading FP16 model with resize ops',Software,closed,2021-07-08T01:15:14Z,2021-07-08 17:29:53+00:00,2021-08-13T17:56:39Z,0,36,https://api.github.com/repos/microsoft/onnxruntime/issues/8327
8328,b'Prevent data copy in CreateSessionFromArray ',Software,open,2021-07-08T07:47:10Z,2021-07-08 17:32:20+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8328
8329,b'How Can I install onnxruntime==1.8.1 directly',Software,closed,2021-07-08T08:13:49Z,2021-07-08 17:32:55+00:00,2021-07-09T03:36:18Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8329
8330,"b'After 8bit quantization, the GPU inference speed is very slow'",Software,open,2021-07-08T08:15:36Z,2021-07-08 15:57:50+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8330
8332,b'Migration from vesion 1.6.0 to 1.8.1',Software,closed,2021-07-08T14:37:43Z,2021-07-08 17:35:01+00:00,2021-07-10T02:31:14Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/8332
8342,"b""onnxruntime.capi.onnxruntime_pybind11_state.Fail: [ONNXRuntimeError] : 1 : FAIL : Non-zero status code returned while running ReduceMin node. Name:'Transformer-0-MultiHeadSelfAttention-Add/All2_reduce' Status Message:""",Software,closed,2021-07-09T02:17:47Z,2021-07-09 18:30:19+00:00,2021-08-13T17:56:21Z,0,35,https://api.github.com/repos/microsoft/onnxruntime/issues/8342
8343,"b""Gpt2OnnxModel's constructor is presumably missing underscores in declaration """,Software,closed,2021-07-09T07:55:33Z,2021-07-09 18:14:21+00:00,2021-07-15T16:30:45Z,0,6,https://api.github.com/repos/microsoft/onnxruntime/issues/8343
8344,b'onnxruntime-gpu 1.2.0',Software,closed,2021-07-09T09:25:56Z,2021-07-09 18:29:52+00:00,2021-08-02T18:54:54Z,0,24,https://api.github.com/repos/microsoft/onnxruntime/issues/8344
8345,b'How OnnxRuntime C# API can address the pain points of ~900 ML.NET Apr2021 survey responses?',Software,open,2021-07-09T17:36:44Z,2021-07-09 18:32:09+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8345
8352,b'OnnxRuntime Error : sequential_executor.cc:318 Execute] Non-zero status code returned while running Transpose node. && GPU Usage Issue',Software,closed,2021-07-12T00:39:03Z,2021-07-12 04:29:46+00:00,2021-07-12T04:29:46Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8352
8362,b'GPUs operate slower than CPUs',Software,open,2021-07-13T00:37:21Z,2021-07-13 00:37:21+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8362
8365,b'No way to install an old version 1.6.0 by pip install onnxruntime==1.6.0 [StressRNN related issue]',Software,closed,2021-07-13T04:12:05Z,2021-07-13 18:12:49+00:00,2021-07-13T18:12:49Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8365
8367,b'error using C# tensorRT EP builded from source',Software,open,2021-07-13T06:55:15Z,2021-07-13 17:27:09+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8367
8368,"b'int8 quantization on GPU support with transformers like bert, gpt2'",Software,open,2021-07-13T08:44:55Z,2021-07-13 17:07:09+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8368
8370,b'FileNotFoundError: Unable to find requirements.txt',Software,closed,2021-07-13T15:51:50Z,2021-07-13 16:21:37+00:00,2021-07-13T16:21:37Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8370
8373,b'NOT_IMPLEMENTED : Could not find an implementation for the node Imputer:Imputer(1)',Software,closed,2021-07-13T18:25:44Z,2021-07-13 20:33:50+00:00,2021-07-14T21:31:49Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/8373
8378,b'Why cuda provider allocator must be threadlocal?',Software,open,2021-07-14T04:16:36Z,2021-07-14 16:14:35+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8378
8381,b'Ort::Exception of  CUDA failure 3: initialization error ',Software,closed,2021-07-14T06:41:10Z,2021-07-19 09:23:15+00:00,2021-07-19T09:23:14Z,5,5,https://api.github.com/repos/microsoft/onnxruntime/issues/8381
8382,b'Implement Split for double or float64 data type',Software,open,2021-07-14T06:56:46Z,2021-07-20 19:23:27+00:00,,6,,https://api.github.com/repos/microsoft/onnxruntime/issues/8382
8383,b'Tune performance For CUDAExecutionProvider',Software,closed,2021-07-14T07:33:33Z,2021-08-13 01:01:10+00:00,2021-08-13T01:01:10Z,29,29,https://api.github.com/repos/microsoft/onnxruntime/issues/8383
8384,"b'error ""NEON intrinsics not available with the soft-float ABI"" when building onnxruntime for arm'",Software,closed,2021-07-14T15:15:30Z,2021-07-15 07:02:48+00:00,2021-07-19T15:05:30Z,0,4,https://api.github.com/repos/microsoft/onnxruntime/issues/8384
8385,b'Tensorflow BERT with onnxruntime is 338x slower than vanilla tensorflow on CPU.',Software,closed,2021-07-14T16:03:41Z,2021-07-15 01:44:17+00:00,2021-07-20T21:59:26Z,0,6,https://api.github.com/repos/microsoft/onnxruntime/issues/8385
8393,b'detect invalid nodes and invalid graph in onnxruntime before handing them to execution providers',Software,open,2021-07-14T21:57:41Z,2021-08-10 07:15:38+00:00,,26,,https://api.github.com/repos/microsoft/onnxruntime/issues/8393
8395,b'Our nightly build python package link for ort-gpu is lost',Software,closed,2021-07-14T22:37:33Z,2021-07-15 00:57:58+00:00,2021-07-15T00:57:58Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8395
8397,b'MatrixInverse : No Op registered for MatrixInverse with domain_version of 9',Software,closed,2021-07-14T23:22:49Z,2021-07-15 00:44:22+00:00,2021-07-21T16:30:11Z,0,6,https://api.github.com/repos/microsoft/onnxruntime/issues/8397
8403,b'C# API come out warning when using OpenVino execution provider ',Software,closed,2021-07-15T08:54:49Z,2021-07-15 17:28:54+00:00,2021-07-16T08:34:34Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8403
8404,"b""onnxruntime-gpu 1.4  No attribute 'register_custom_ops_library'""",Software,closed,2021-07-15T09:21:45Z,2021-07-15 18:58:13+00:00,2021-07-15T18:58:13Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8404
8412,b'What does libonnxrimtime_provides_cuda.so and onnxrimtime_provides_shared.so do? Is it abandoned  libonnxrimtime.so in --use_cuda compile?',Software,closed,2021-07-16T09:51:46Z,2021-07-16 16:46:56+00:00,2021-07-27T11:18:09Z,0,11,https://api.github.com/repos/microsoft/onnxruntime/issues/8412
8413,b'Cross Compile Error: This file was generated by an older version of protoc which is incompatible with your Protocol Buffer headers.',Software,closed,2021-07-16T13:10:00Z,2021-07-17 00:14:10+00:00,2021-07-17T00:14:10Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8413
8420,"b'Is M1 computer supported? If so, how to install it'",Software,open,2021-07-17T10:04:10Z,2021-07-19 16:39:01+00:00,,2,,https://api.github.com/repos/microsoft/onnxruntime/issues/8420
8421,b'Dimension with zero size raises Reshape error  ',Software,closed,2021-07-17T18:22:46Z,2021-07-22 19:50:22+00:00,2021-07-22T19:50:22Z,5,5,https://api.github.com/repos/microsoft/onnxruntime/issues/8421
8422,b'Get wrong constant folding result when calling InferenceSession',Software,open,2021-07-19T02:35:18Z,2021-07-21 18:52:06+00:00,,2,,https://api.github.com/repos/microsoft/onnxruntime/issues/8422
8423,b'mingw version onnxruntime?',Software,closed,2021-07-19T10:05:34Z,2021-07-19 16:38:24+00:00,2021-07-19T16:38:24Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8423
8424,b'ERROR running model inference:Non-zero status code returned while running Cast node',Software,open,2021-07-19T13:17:19Z,NA,,-100,,https://api.github.com/repos/microsoft/onnxruntime/issues/8424
8425,"b""Cross Compile for ARM: undefined reference to `cpuinfo_arm_linux_init'""",Software,closed,2021-07-19T14:06:23Z,2021-07-19 16:36:34+00:00,2021-08-12T20:34:50Z,0,24,https://api.github.com/repos/microsoft/onnxruntime/issues/8425
8426,b'Failed to build onnxruntime with dockerfile.arm32v7',Software,closed,2021-07-19T14:14:59Z,2021-08-06 17:32:41+00:00,2021-08-18T07:51:47Z,18,29,https://api.github.com/repos/microsoft/onnxruntime/issues/8426
8427,b'Linking CXX executable onnxruntime_test_all fails when cross-compiling onnxruntime for arm',Software,closed,2021-07-19T15:38:43Z,2021-07-20 07:19:08+00:00,2021-07-22T01:10:43Z,0,2,https://api.github.com/repos/microsoft/onnxruntime/issues/8427
8435,b'RuntimeError when using DirectML as the backend on Windows 10',Software,closed,2021-07-20T05:38:35Z,2021-07-21 05:51:47+00:00,2021-07-21T05:51:47Z,1,1,https://api.github.com/repos/microsoft/onnxruntime/issues/8435
8436,b'_DCNv2 is not a registered function/op',Software,open,2021-07-20T07:38:26Z,2022-07-19 17:53:35+00:00,,364,,https://api.github.com/repos/microsoft/onnxruntime/issues/8436
8437,b'Cmake could not find python and numpy. Build python wheel for armv7l',Software,closed,2021-07-20T13:07:27Z,2021-07-20 15:40:20+00:00,2021-08-18T12:06:54Z,0,28,https://api.github.com/repos/microsoft/onnxruntime/issues/8437
8439,b'[BREAKING CHANGE] bert_tf transformers optimizations now fail.',Software,closed,2021-07-20T14:33:12Z,2021-07-20 19:44:02+00:00,2021-07-22T20:53:41Z,0,2,https://api.github.com/repos/microsoft/onnxruntime/issues/8439
8440,b'Bug: Converting from ONNX to ORT fails when setting Device=Direct ML [C++] [ONNX2ORT converter] [Direct ML]',Software,open,2021-07-20T16:51:13Z,2021-07-21 01:07:12+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8440
8450,b'Error while running the `sklearn-onnx` example model using `onnxruntime-web`',Software,closed,2021-07-21T10:10:59Z,2021-07-21 16:28:06+00:00,2021-07-22T15:45:40Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/8450
8453,b'Huggingface Bert Perf regression on 1.8(default) compared with 1.7 openmp',Software,open,2021-07-21T16:55:55Z,2021-07-21 16:56:04+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8453
8461,b'Support for EfficientNMS_TRT plugin in TensorRT execution provider',Software,closed,2021-07-22T10:44:16Z,2021-08-02 17:55:02+00:00,2022-04-22T05:07:43Z,11,273,https://api.github.com/repos/microsoft/onnxruntime/issues/8461
8464,b'ORT_NO_EXCEPTIONS not working on DML provider',Software,closed,2021-07-22T16:16:34Z,2021-07-22 16:58:39+00:00,2021-08-09T10:22:33Z,0,17,https://api.github.com/repos/microsoft/onnxruntime/issues/8464
8465,"b""Python API summary documentation / docs doesn't include arg descriptions""",Software,closed,2021-07-22T16:36:13Z,2021-07-22 18:22:56+00:00,2021-08-10T06:57:31Z,0,18,https://api.github.com/repos/microsoft/onnxruntime/issues/8465
8475,b'Questions about Ort::Env',Software,closed,2021-07-23T13:02:51Z,2021-07-26 16:33:46+00:00,2021-07-26T16:33:46Z,3,3,https://api.github.com/repos/microsoft/onnxruntime/issues/8475
8482,b'compiler warning resulting from pytorch_cpuinfo in x64 and x86 builds of WinML Inbox',Software,closed,2021-07-23T23:36:19Z,2021-07-24 01:05:48+00:00,2021-08-20T19:54:00Z,0,27,https://api.github.com/repos/microsoft/onnxruntime/issues/8482
8486,"b'onnxruntime_eager library does not compile on Windows due to """"'",Software,closed,2021-07-24T16:27:45Z,2021-07-26 16:59:21+00:00,2021-07-27T22:16:46Z,2,3,https://api.github.com/repos/microsoft/onnxruntime/issues/8486
8488,b'Dynamic quantization not working on subgraphs',Software,closed,2021-07-24T16:38:28Z,2021-07-24 16:45:18+00:00,2021-07-24T16:45:17Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8488
8489,"b""`override_torch_manual_seed` doesn't assure integer seed""",Software,closed,2021-07-25T07:48:59Z,2021-07-27 18:23:53+00:00,2021-08-10T23:02:59Z,2,16,https://api.github.com/repos/microsoft/onnxruntime/issues/8489
8492,b'[CPU training] faster cpu training like SLIDE',Software,open,2021-07-26T07:49:28Z,2021-07-26 16:37:57+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8492
8496,"b'onnxruntime=1.4 Concat [ShapeInferenceError] axis must be in [-rank, rank-1] when rank=2 and axis=1'",Software,closed,2021-07-26T14:17:39Z,2021-07-27 20:13:37+00:00,2021-07-29T16:25:52Z,1,3,https://api.github.com/repos/microsoft/onnxruntime/issues/8496
8504,b'Error when getting InferenceSession',Software,closed,2021-07-27T02:13:56Z,2021-08-02 17:44:57+00:00,2021-08-02T18:48:24Z,6,6,https://api.github.com/repos/microsoft/onnxruntime/issues/8504
8505,b'onnxruntime.InferenceSession',Software,closed,2021-07-27T02:15:00Z,2021-07-27 07:17:27+00:00,2021-07-27T07:17:27Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8505
8506,b'onnxruntime-gpu slow onnxruntime faster',Software,closed,2021-07-27T07:18:24Z,2021-07-27 07:50:47+00:00,2021-07-27T07:50:47Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8506
8508,"b'Segmentation fault when shared_ptr<session> destruct, the shared_ptr<session> is in use of cuda provider'",Software,closed,2021-07-27T11:55:17Z,2021-07-27 17:17:20+00:00,2021-07-27T17:17:20Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8508
8513,b'Found regression on ORT 1.8.1',Software,open,2021-07-27T20:56:54Z,2021-07-27 21:20:12+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8513
8521,b'Android: Crash on ARM device',Software,closed,2021-07-28T03:35:05Z,2021-07-28 04:29:02+00:00,2021-07-28T04:29:02Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8521
8524,b'Does the onnxruntime.quantization.quantize_dynamic support GPU quantization?',Software,open,2021-07-28T07:17:46Z,2021-08-02 13:17:46+00:00,,5,,https://api.github.com/repos/microsoft/onnxruntime/issues/8524
8525,"b""Issues in loading Sklearn's SVC model in scala/Java with ONNX """,Software,closed,2021-07-28T07:33:51Z,2021-07-28 14:00:03+00:00,2021-08-18T07:52:07Z,0,21,https://api.github.com/repos/microsoft/onnxruntime/issues/8525
8526,b'Any tutorial for c++ inference?',Software,closed,2021-07-28T07:41:25Z,2021-07-28 14:45:52+00:00,2021-07-28T19:50:17Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8526
8527,b'Optimizing mbart model: ValueError: Message onnx.ModelProto exceeds maximum protobuf size of 2GB: 3468757994',Software,open,2021-07-28T07:51:24Z,2021-07-28 14:46:01+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8527
8528,b'Why exported gpt2.onnx has 15 inputs? (or How do I assign the past_state using C++ API)',Software,open,2021-07-28T08:23:51Z,2021-07-28 17:32:26+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/8528
8531,b'new LearningModelSession not returning in Windows-Machine-Learning sample',Software,closed,2021-07-28T19:26:00Z,2021-08-02 16:34:32+00:00,2021-08-02T16:34:32Z,4,4,https://api.github.com/repos/microsoft/onnxruntime/issues/8531
8534,"b'installation instructions links to wrong URL for ""built from source""'",Documentation,closed,2021-07-28T22:47:21Z,2021-07-29 01:05:59+00:00,2021-08-02T18:49:31Z,0,4,https://api.github.com/repos/microsoft/onnxruntime/issues/8534
8535,b'invalid HTTPS certificate on https://onnxruntime.ai',Documentation,closed,2021-07-28T22:50:30Z,2021-07-29 01:06:11+00:00,2021-08-03T04:27:07Z,0,5,https://api.github.com/repos/microsoft/onnxruntime/issues/8535
8541,b'How to set multi handle on 1 single gpu to speedup inference?',Documentation,closed,2021-07-29T07:02:02Z,2021-07-29 07:17:46+00:00,2021-07-29T07:17:46Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/8541
8543,b'Model run with TRT\xef\xbc\x8c But all node run with cuda',Software,open,2021-07-29T07:28:10Z,2021-07-30 16:17:54+00:00,,1,,https://api.github.com/repos/microsoft/onnxruntime/issues/8543
8544,b'gpu memory can not release.',Software,open,2021-07-29T09:25:23Z,2021-08-02 16:25:05+00:00,,4,,https://api.github.com/repos/microsoft/onnxruntime/issues/8544
